MenuItemID,ItemName,Description,Price,RestaurantID,IsAvailable,PreparationTime,IsVegetarian,IsSpicy,AllergensInfo
3800,Shawarma,A classic Shawarma dish prepared with traditional recipes.,43.78,380,1,36,0,1,None
3801,Falafel,A classic Falafel dish prepared with traditional recipes.,112.21,381,1,37,1,0,None
3802,Kebab,A classic Kebab dish prepared with traditional recipes.,137.54,381,1,22,0,1,Nuts
3803,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,86.42,381,1,23,1,0,None
3804,Kofta,A classic Kofta dish prepared with traditional recipes.,60.85,381,1,45,0,1,None
3805,Koshary,A classic Koshary dish prepared with traditional recipes.,40.57,381,1,33,1,0,Gluten
3806,Falafel,A classic Falafel dish prepared with traditional recipes.,58.21,381,1,45,1,0,Gluten
3807,Om Ali,A classic Om Ali dish prepared with traditional recipes.,148.15,381,1,27,0,0,None
3808,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,133.35,381,1,30,0,0,Nuts
3809,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,66.25,381,1,24,1,0,None
3810,Om Ali,A classic Om Ali dish prepared with traditional recipes.,96.58,381,1,31,0,0,Gluten
3811,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,105.97,382,1,16,1,0,Gluten
3812,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,48.48,382,1,32,1,0,Nuts
3813,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,67.24,382,1,27,0,0,None
3814,Shawarma,A classic Shawarma dish prepared with traditional recipes.,77.64,382,1,45,0,1,Gluten
3815,Koshary,A classic Koshary dish prepared with traditional recipes.,79.73,382,1,23,1,0,Dairy
3816,Molokhia,A classic Molokhia dish prepared with traditional recipes.,84.28,382,1,16,1,0,Nuts
3817,Om Ali,A classic Om Ali dish prepared with traditional recipes.,34.85,382,1,26,0,0,Gluten
3818,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,38.12,382,1,16,1,0,Gluten
3819,Kebab,A classic Kebab dish prepared with traditional recipes.,39.61,382,1,16,0,1,Dairy
3820,Shawarma,A classic Shawarma dish prepared with traditional recipes.,95.87,382,1,40,0,1,Dairy
3821,Koshary,A classic Koshary dish prepared with traditional recipes.,67.01,383,1,33,1,0,Nuts
3822,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,148.39,383,1,43,0,0,None
3823,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,92.85,383,1,24,0,0,Dairy
3824,Molokhia,A classic Molokhia dish prepared with traditional recipes.,116.22,383,1,34,1,0,Dairy
3825,Koshary,A classic Koshary dish prepared with traditional recipes.,78.61,383,1,24,1,0,None
3826,Kofta,A classic Kofta dish prepared with traditional recipes.,24.02,383,1,42,0,1,Dairy
3827,Om Ali,A classic Om Ali dish prepared with traditional recipes.,44.59,383,1,31,0,0,Gluten
3828,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,134.72,383,1,40,1,0,Gluten
3829,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,89.65,383,1,32,0,0,Gluten
3830,Falafel,A classic Falafel dish prepared with traditional recipes.,63.24,383,1,37,1,0,Dairy
3831,Shawarma,A classic Shawarma dish prepared with traditional recipes.,59.36,384,1,43,0,1,Nuts
3832,Koshary,A classic Koshary dish prepared with traditional recipes.,72.92,384,1,34,1,0,Nuts
3833,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,112.45,384,1,41,1,0,Dairy
3834,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,64.36,384,1,23,1,0,Dairy
3835,Shawarma,A classic Shawarma dish prepared with traditional recipes.,103.18,384,1,21,0,1,None
3836,Falafel,A classic Falafel dish prepared with traditional recipes.,21.52,384,1,19,1,0,Nuts
3837,Molokhia,A classic Molokhia dish prepared with traditional recipes.,38.58,384,1,25,1,0,Gluten
3838,Kofta,A classic Kofta dish prepared with traditional recipes.,95.95,384,1,16,0,1,None
3839,Koshary,A classic Koshary dish prepared with traditional recipes.,38.58,384,1,15,1,0,Nuts
3840,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,32.25,384,1,25,1,0,Nuts
3841,Om Ali,A classic Om Ali dish prepared with traditional recipes.,61.94,385,1,17,0,0,Dairy
3842,Kofta,A classic Kofta dish prepared with traditional recipes.,133.83,385,1,31,0,1,Nuts
3843,Molokhia,A classic Molokhia dish prepared with traditional recipes.,134.47,385,1,26,1,0,Dairy
3844,Shawarma,A classic Shawarma dish prepared with traditional recipes.,81.82,385,1,27,0,1,Nuts
3845,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,51.83,385,1,26,1,0,Gluten
3846,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,64.34,385,1,25,0,0,Dairy
3847,Falafel,A classic Falafel dish prepared with traditional recipes.,42.69,385,1,17,1,0,None
3848,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,124.02,385,1,28,1,0,None
3849,Koshary,A classic Koshary dish prepared with traditional recipes.,129.48,385,1,36,1,0,Dairy
3850,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,76.07,385,1,39,0,0,Dairy
3851,Koshary,A classic Koshary dish prepared with traditional recipes.,41.39,386,1,26,1,0,None
3852,Kebab,A classic Kebab dish prepared with traditional recipes.,94.88,386,1,44,0,1,Nuts
3853,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,36.61,386,1,27,1,0,Gluten
3854,Kofta,A classic Kofta dish prepared with traditional recipes.,77.09,386,1,29,0,1,Gluten
3855,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,117.31,386,1,19,1,0,None
3856,Om Ali,A classic Om Ali dish prepared with traditional recipes.,127.0,386,1,36,0,0,Gluten
3857,Kebab,A classic Kebab dish prepared with traditional recipes.,144.29,386,1,41,0,1,Nuts
3858,Kebab,A classic Kebab dish prepared with traditional recipes.,110.99,386,1,31,0,1,Nuts
3859,Shawarma,A classic Shawarma dish prepared with traditional recipes.,69.38,386,1,30,0,1,Nuts
3860,Shawarma,A classic Shawarma dish prepared with traditional recipes.,31.84,386,1,44,0,1,Dairy
3861,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,98.54,387,1,23,0,0,None
3862,Kofta,A classic Kofta dish prepared with traditional recipes.,148.83,387,1,23,0,1,Nuts
3863,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,144.12,387,1,20,1,0,None
3864,Kofta,A classic Kofta dish prepared with traditional recipes.,31.06,387,1,21,0,1,Nuts
3865,Kofta,A classic Kofta dish prepared with traditional recipes.,26.96,387,1,45,0,1,Dairy
3866,Shawarma,A classic Shawarma dish prepared with traditional recipes.,63.74,387,1,25,0,1,Nuts
3867,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,126.33,387,1,20,0,0,Nuts
3868,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,107.55,387,1,25,0,0,Dairy
3869,Molokhia,A classic Molokhia dish prepared with traditional recipes.,127.19,387,1,32,1,0,Dairy
3870,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,33.32,387,1,45,0,0,Dairy
3871,Kofta,A classic Kofta dish prepared with traditional recipes.,52.85,388,1,27,0,1,None
3872,Molokhia,A classic Molokhia dish prepared with traditional recipes.,123.47,388,1,42,1,0,Nuts
3873,Falafel,A classic Falafel dish prepared with traditional recipes.,111.36,388,1,40,1,0,Dairy
3874,Molokhia,A classic Molokhia dish prepared with traditional recipes.,149.88,388,1,35,1,0,Gluten
3875,Shawarma,A classic Shawarma dish prepared with traditional recipes.,63.89,388,1,23,0,1,Gluten
3876,Kebab,A classic Kebab dish prepared with traditional recipes.,118.89,388,1,39,0,1,None
3877,Koshary,A classic Koshary dish prepared with traditional recipes.,89.97,388,1,16,1,0,None
3878,Falafel,A classic Falafel dish prepared with traditional recipes.,128.49,388,1,17,1,0,Nuts
3879,Kofta,A classic Kofta dish prepared with traditional recipes.,71.12,388,1,17,0,1,Nuts
3880,Kebab,A classic Kebab dish prepared with traditional recipes.,56.88,388,1,24,0,1,Dairy
3881,Om Ali,A classic Om Ali dish prepared with traditional recipes.,112.95,389,1,28,0,0,None
3882,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,31.85,389,1,23,0,0,Gluten
3883,Kofta,A classic Kofta dish prepared with traditional recipes.,102.21,389,1,42,0,1,Gluten
3884,Om Ali,A classic Om Ali dish prepared with traditional recipes.,124.05,389,1,35,0,0,Gluten
3885,Kebab,A classic Kebab dish prepared with traditional recipes.,123.58,389,1,41,0,1,None
3886,Kofta,A classic Kofta dish prepared with traditional recipes.,106.27,389,1,41,0,1,Gluten
3887,Shawarma,A classic Shawarma dish prepared with traditional recipes.,111.96,389,1,24,0,1,Nuts
3888,Koshary,A classic Koshary dish prepared with traditional recipes.,65.95,389,1,39,1,0,Dairy
3889,Koshary,A classic Koshary dish prepared with traditional recipes.,49.82,389,1,35,1,0,Dairy
3890,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,108.37,389,1,43,0,0,Dairy
3891,Falafel,A classic Falafel dish prepared with traditional recipes.,41.63,390,1,16,1,0,Nuts
3892,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,119.86,390,1,30,0,0,Gluten
3893,Kofta,A classic Kofta dish prepared with traditional recipes.,115.75,390,1,16,0,1,None
3894,Shawarma,A classic Shawarma dish prepared with traditional recipes.,71.3,390,1,33,0,1,Gluten
3895,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,134.08,390,1,15,1,0,Nuts
3896,Om Ali,A classic Om Ali dish prepared with traditional recipes.,79.93,390,1,16,0,0,Dairy
3897,Kofta,A classic Kofta dish prepared with traditional recipes.,77.98,390,1,44,0,1,Nuts
3898,Falafel,A classic Falafel dish prepared with traditional recipes.,43.86,390,1,33,1,0,Dairy
3899,Molokhia,A classic Molokhia dish prepared with traditional recipes.,113.85,390,1,41,1,0,Nuts
3900,Koshary,A classic Koshary dish prepared with traditional recipes.,30.95,390,1,20,1,0,Nuts
3901,Kebab,A classic Kebab dish prepared with traditional recipes.,78.0,391,1,16,0,1,Dairy
3902,Molokhia,A classic Molokhia dish prepared with traditional recipes.,52.25,391,1,17,1,0,None
3903,Koshary,A classic Koshary dish prepared with traditional recipes.,92.72,391,1,22,1,0,Dairy
3904,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,116.18,391,1,19,1,0,Gluten
3905,Kofta,A classic Kofta dish prepared with traditional recipes.,58.03,391,1,41,0,1,Nuts
3906,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,142.45,391,1,19,0,0,None
3907,Shawarma,A classic Shawarma dish prepared with traditional recipes.,135.15,391,1,33,0,1,None
3908,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,114.05,391,1,18,1,0,Dairy
3909,Molokhia,A classic Molokhia dish prepared with traditional recipes.,147.46,391,1,16,1,0,Nuts
3910,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,59.0,391,1,30,0,0,Nuts
3911,Shawarma,A classic Shawarma dish prepared with traditional recipes.,106.7,392,1,29,0,1,Nuts
3912,Shawarma,A classic Shawarma dish prepared with traditional recipes.,45.18,392,1,36,0,1,Gluten
3913,Om Ali,A classic Om Ali dish prepared with traditional recipes.,79.11,392,1,25,0,0,Gluten
3914,Om Ali,A classic Om Ali dish prepared with traditional recipes.,115.87,392,1,43,0,0,Nuts
3915,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,107.43,392,1,22,1,0,Gluten
3916,Kebab,A classic Kebab dish prepared with traditional recipes.,132.66,392,1,17,0,1,Nuts
3917,Om Ali,A classic Om Ali dish prepared with traditional recipes.,67.44,392,1,23,0,0,Gluten
3918,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,65.11,392,1,43,1,0,None
3919,Shawarma,A classic Shawarma dish prepared with traditional recipes.,45.17,392,1,28,0,1,Gluten
3920,Om Ali,A classic Om Ali dish prepared with traditional recipes.,134.77,392,1,28,0,0,Gluten
3921,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,37.65,393,1,31,0,0,Nuts
3922,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,76.75,393,1,42,1,0,Gluten
3923,Kebab,A classic Kebab dish prepared with traditional recipes.,148.02,393,1,24,0,1,Dairy
3924,Koshary,A classic Koshary dish prepared with traditional recipes.,107.9,393,1,17,1,0,Nuts
3925,Kofta,A classic Kofta dish prepared with traditional recipes.,140.25,393,1,15,0,1,Nuts
3926,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,138.96,393,1,16,1,0,Dairy
3927,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,138.76,393,1,24,1,0,Dairy
3928,Kofta,A classic Kofta dish prepared with traditional recipes.,69.38,393,1,31,0,1,Gluten
3929,Om Ali,A classic Om Ali dish prepared with traditional recipes.,20.72,393,1,16,0,0,Gluten
3930,Falafel,A classic Falafel dish prepared with traditional recipes.,26.43,393,1,45,1,0,Dairy
3931,Koshary,A classic Koshary dish prepared with traditional recipes.,60.67,394,1,22,1,0,Dairy
3932,Kofta,A classic Kofta dish prepared with traditional recipes.,76.56,394,1,19,0,1,Nuts
3933,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,85.84,394,1,28,1,0,None
3934,Koshary,A classic Koshary dish prepared with traditional recipes.,111.13,394,1,30,1,0,Nuts
3935,Falafel,A classic Falafel dish prepared with traditional recipes.,106.63,394,1,40,1,0,None
3936,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,110.02,394,1,22,1,0,Dairy
3937,Koshary,A classic Koshary dish prepared with traditional recipes.,96.7,394,1,42,1,0,None
3938,Kebab,A classic Kebab dish prepared with traditional recipes.,122.09,394,1,29,0,1,None
3939,Kebab,A classic Kebab dish prepared with traditional recipes.,20.09,394,1,29,0,1,Gluten
3940,Koshary,A classic Koshary dish prepared with traditional recipes.,73.24,394,1,25,1,0,Dairy
3941,Shawarma,A classic Shawarma dish prepared with traditional recipes.,113.52,395,1,45,0,1,Dairy
3942,Kofta,A classic Kofta dish prepared with traditional recipes.,55.85,395,1,29,0,1,Dairy
3943,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,40.95,395,1,21,1,0,Dairy
3944,Kofta,A classic Kofta dish prepared with traditional recipes.,62.85,395,1,32,0,1,Dairy
3945,Kebab,A classic Kebab dish prepared with traditional recipes.,23.64,395,1,45,0,1,Nuts
3946,Falafel,A classic Falafel dish prepared with traditional recipes.,131.92,395,1,20,1,0,None
3947,Molokhia,A classic Molokhia dish prepared with traditional recipes.,148.53,395,1,22,1,0,Dairy
3948,Falafel,A classic Falafel dish prepared with traditional recipes.,95.81,395,1,17,1,0,Gluten
3949,Kofta,A classic Kofta dish prepared with traditional recipes.,144.67,395,1,34,0,1,Nuts
3950,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,122.7,395,1,29,1,0,None
3951,Kebab,A classic Kebab dish prepared with traditional recipes.,74.13,396,1,35,0,1,Nuts
3952,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,106.15,396,1,38,1,0,None
3953,Om Ali,A classic Om Ali dish prepared with traditional recipes.,68.91,396,1,24,0,0,Nuts
3954,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,124.71,396,1,20,1,0,Gluten
3955,Om Ali,A classic Om Ali dish prepared with traditional recipes.,27.31,396,1,37,0,0,Dairy
3956,Kofta,A classic Kofta dish prepared with traditional recipes.,54.43,396,1,39,0,1,Nuts
3957,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,105.78,396,1,25,1,0,Gluten
3958,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,29.68,396,1,43,0,0,Dairy
3959,Kofta,A classic Kofta dish prepared with traditional recipes.,46.0,396,1,23,0,1,None
3960,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,92.97,396,1,19,0,0,Nuts
3961,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,64.63,397,1,18,1,0,Gluten
3962,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,52.5,397,1,35,0,0,Dairy
3963,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,121.47,397,1,18,1,0,Nuts
3964,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,127.98,397,1,25,1,0,Dairy
3965,Falafel,A classic Falafel dish prepared with traditional recipes.,148.43,397,1,43,1,0,Dairy
3966,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,34.04,397,1,40,1,0,Nuts
3967,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,37.37,397,1,38,1,0,None
3968,Kebab,A classic Kebab dish prepared with traditional recipes.,93.52,397,1,17,0,1,None
3969,Molokhia,A classic Molokhia dish prepared with traditional recipes.,71.02,397,1,43,1,0,Gluten
3970,Falafel,A classic Falafel dish prepared with traditional recipes.,140.53,397,1,40,1,0,Gluten
3971,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,126.39,398,1,39,0,0,None
3972,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,29.77,398,1,23,1,0,None
3973,Molokhia,A classic Molokhia dish prepared with traditional recipes.,111.43,398,1,15,1,0,Gluten
3974,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,149.14,398,1,33,1,0,None
3975,Kebab,A classic Kebab dish prepared with traditional recipes.,29.77,398,1,31,0,1,Gluten
3976,Om Ali,A classic Om Ali dish prepared with traditional recipes.,78.19,398,1,18,0,0,None
3977,Koshary,A classic Koshary dish prepared with traditional recipes.,122.11,398,1,23,1,0,None
3978,Falafel,A classic Falafel dish prepared with traditional recipes.,59.03,398,1,41,1,0,Nuts
3979,Shawarma,A classic Shawarma dish prepared with traditional recipes.,114.83,398,1,35,0,1,None
3980,Koshary,A classic Koshary dish prepared with traditional recipes.,34.55,398,1,17,1,0,Gluten
3981,Molokhia,A classic Molokhia dish prepared with traditional recipes.,35.57,399,1,20,1,0,Gluten
3982,Molokhia,A classic Molokhia dish prepared with traditional recipes.,71.81,399,1,29,1,0,Dairy
3983,Kebab,A classic Kebab dish prepared with traditional recipes.,134.47,399,1,26,0,1,Gluten
3984,Molokhia,A classic Molokhia dish prepared with traditional recipes.,145.92,399,1,33,1,0,Dairy
3985,Shawarma,A classic Shawarma dish prepared with traditional recipes.,121.73,399,1,25,0,1,Dairy
3986,Om Ali,A classic Om Ali dish prepared with traditional recipes.,135.81,399,1,23,0,0,None
3987,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,79.52,399,1,15,0,0,Gluten
3988,Kebab,A classic Kebab dish prepared with traditional recipes.,37.45,399,1,29,0,1,None
3989,Molokhia,A classic Molokhia dish prepared with traditional recipes.,71.69,399,1,34,1,0,Dairy
3990,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,70.38,399,1,37,0,0,Gluten
3991,Molokhia,A classic Molokhia dish prepared with traditional recipes.,61.25,400,1,38,1,0,Dairy
3992,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,110.31,400,1,24,0,0,None
3993,Koshary,A classic Koshary dish prepared with traditional recipes.,53.06,400,1,42,1,0,Nuts
3994,Om Ali,A classic Om Ali dish prepared with traditional recipes.,82.04,400,1,22,0,0,Nuts
3995,Molokhia,A classic Molokhia dish prepared with traditional recipes.,65.35,400,1,18,1,0,None
3996,Kofta,A classic Kofta dish prepared with traditional recipes.,27.84,400,1,45,0,1,Dairy
3997,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,111.89,400,1,25,1,0,None
3998,Shawarma,A classic Shawarma dish prepared with traditional recipes.,140.92,400,1,39,0,1,Gluten
3999,Koshary,A classic Koshary dish prepared with traditional recipes.,34.53,400,1,20,1,0,None
4000,Molokhia,A classic Molokhia dish prepared with traditional recipes.,21.09,400,1,24,1,0,Gluten
4001,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,145.43,401,1,27,1,0,None
4002,Kofta,A classic Kofta dish prepared with traditional recipes.,31.47,401,1,39,0,1,Gluten
4003,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,130.87,401,1,25,1,0,Dairy
4004,Kofta,A classic Kofta dish prepared with traditional recipes.,89.23,401,1,43,0,1,Gluten
4005,Koshary,A classic Koshary dish prepared with traditional recipes.,90.07,401,1,27,1,0,None
4006,Shawarma,A classic Shawarma dish prepared with traditional recipes.,126.38,401,1,22,0,1,None
4007,Molokhia,A classic Molokhia dish prepared with traditional recipes.,144.94,401,1,29,1,0,Dairy
4008,Koshary,A classic Koshary dish prepared with traditional recipes.,38.45,401,1,42,1,0,Nuts
4009,Kebab,A classic Kebab dish prepared with traditional recipes.,109.61,401,1,27,0,1,Dairy
4010,Kebab,A classic Kebab dish prepared with traditional recipes.,71.92,401,1,30,0,1,Nuts
4011,Kofta,A classic Kofta dish prepared with traditional recipes.,68.59,402,1,32,0,1,Gluten
4012,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,146.52,402,1,31,1,0,Dairy
4013,Molokhia,A classic Molokhia dish prepared with traditional recipes.,74.49,402,1,22,1,0,None
4014,Om Ali,A classic Om Ali dish prepared with traditional recipes.,103.35,402,1,29,0,0,Nuts
4015,Kebab,A classic Kebab dish prepared with traditional recipes.,132.95,402,1,36,0,1,Dairy
4016,Molokhia,A classic Molokhia dish prepared with traditional recipes.,36.59,402,1,27,1,0,Dairy
4017,Kebab,A classic Kebab dish prepared with traditional recipes.,95.96,402,1,29,0,1,Nuts
4018,Om Ali,A classic Om Ali dish prepared with traditional recipes.,100.97,402,1,26,0,0,Dairy
4019,Falafel,A classic Falafel dish prepared with traditional recipes.,119.95,402,1,35,1,0,None
4020,Koshary,A classic Koshary dish prepared with traditional recipes.,94.55,402,1,42,1,0,None
4021,Kofta,A classic Kofta dish prepared with traditional recipes.,48.78,403,1,34,0,1,Dairy
4022,Molokhia,A classic Molokhia dish prepared with traditional recipes.,139.86,403,1,19,1,0,Nuts
4023,Molokhia,A classic Molokhia dish prepared with traditional recipes.,112.95,403,1,23,1,0,None
4024,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,39.6,403,1,28,1,0,Dairy
4025,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,73.87,403,1,23,0,0,Dairy
4026,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,104.8,403,1,17,1,0,None
4027,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,145.49,403,1,37,1,0,Gluten
4028,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,52.37,403,1,30,1,0,Gluten
4029,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,146.66,403,1,16,0,0,Gluten
4030,Molokhia,A classic Molokhia dish prepared with traditional recipes.,28.6,403,1,17,1,0,Nuts
4031,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,80.79,404,1,22,0,0,Dairy
4032,Falafel,A classic Falafel dish prepared with traditional recipes.,20.4,404,1,20,1,0,None
4033,Om Ali,A classic Om Ali dish prepared with traditional recipes.,139.35,404,1,42,0,0,Nuts
4034,Om Ali,A classic Om Ali dish prepared with traditional recipes.,141.81,404,1,44,0,0,Gluten
4035,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,118.28,404,1,37,1,0,Nuts
4036,Om Ali,A classic Om Ali dish prepared with traditional recipes.,131.39,404,1,27,0,0,Gluten
4037,Shawarma,A classic Shawarma dish prepared with traditional recipes.,148.48,404,1,34,0,1,Dairy
4038,Om Ali,A classic Om Ali dish prepared with traditional recipes.,127.33,404,1,20,0,0,None
4039,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,105.31,404,1,21,0,0,Nuts
4040,Koshary,A classic Koshary dish prepared with traditional recipes.,51.26,404,1,25,1,0,Nuts
4041,Tagen Vegetables,A classic Tagen Vegetables dish prepared with traditional recipes.,140.28,405,1,23,1,0,Gluten
4042,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,77.77,405,1,45,0,0,Gluten
4043,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,60.18,405,1,28,1,0,Gluten
4044,Falafel,A classic Falafel dish prepared with traditional recipes.,27.57,405,1,17,1,0,Dairy
4045,Shawarma,A classic Shawarma dish prepared with traditional recipes.,145.75,405,1,31,0,1,Gluten
4046,Shawarma,A classic Shawarma dish prepared with traditional recipes.,37.35,405,1,36,0,1,Nuts
4047,Om Ali,A classic Om Ali dish prepared with traditional recipes.,106.54,405,1,36,0,0,Dairy
4048,Kebab,A classic Kebab dish prepared with traditional recipes.,119.36,405,1,21,0,1,None
4049,Falafel,A classic Falafel dish prepared with traditional recipes.,35.54,405,1,21,1,0,Dairy
4050,Shawarma,A classic Shawarma dish prepared with traditional recipes.,35.27,405,1,27,0,1,Gluten
4051,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,95.5,406,1,28,0,0,Nuts
4052,Kofta,A classic Kofta dish prepared with traditional recipes.,127.21,406,1,41,0,1,Gluten
4053,Falafel,A classic Falafel dish prepared with traditional recipes.,42.85,406,1,36,1,0,Nuts
4054,Falafel,A classic Falafel dish prepared with traditional recipes.,77.85,406,1,40,1,0,Dairy
4055,Shawarma,A classic Shawarma dish prepared with traditional recipes.,67.07,406,1,40,0,1,Nuts
4056,Falafel,A classic Falafel dish prepared with traditional recipes.,37.35,406,1,37,1,0,Nuts
4057,Koshary,A classic Koshary dish prepared with traditional recipes.,34.52,406,1,29,1,0,Gluten
4058,Molokhia,A classic Molokhia dish prepared with traditional recipes.,137.17,406,1,18,1,0,None
4059,Kebab,A classic Kebab dish prepared with traditional recipes.,73.96,406,1,16,0,1,Nuts
4060,Molokhia,A classic Molokhia dish prepared with traditional recipes.,94.19,406,1,40,1,0,Gluten
4061,Molokhia,A classic Molokhia dish prepared with traditional recipes.,38.34,407,1,31,1,0,Nuts
4062,Koshary,A classic Koshary dish prepared with traditional recipes.,76.86,407,1,25,1,0,Nuts
4063,Kofta,A classic Kofta dish prepared with traditional recipes.,59.49,407,1,18,0,1,Dairy
4064,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,113.63,407,1,16,1,0,None
4065,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,91.97,407,1,38,0,0,None
4066,Shawarma,A classic Shawarma dish prepared with traditional recipes.,101.0,407,1,17,0,1,None
4067,Koshary,A classic Koshary dish prepared with traditional recipes.,45.76,407,1,33,1,0,Nuts
4068,Shawarma,A classic Shawarma dish prepared with traditional recipes.,47.77,407,1,15,0,1,None
4069,Kofta,A classic Kofta dish prepared with traditional recipes.,120.56,407,1,20,0,1,None
4070,Foul Medames,A classic Foul Medames dish prepared with traditional recipes.,79.11,407,1,27,1,0,Nuts
4071,Molokhia,A classic Molokhia dish prepared with traditional recipes.,131.03,408,1,30,1,0,Gluten
4072,Stuffed Pigeon,A classic Stuffed Pigeon dish prepared with traditional recipes.,68.42,408,1,38,0,0,Gluten
4073,Kebab,A classic Kebab dish prepared with traditional recipes.,137.06,408,1,41,0,1,Dairy
4074,Koshary,A classic Koshary dish prepared with traditional recipes.,110.28,408,1,40,1,0,Nuts
4075,Molokhia,A classic Molokhia dish prepared with traditional recipes.,132.41,408,1,21,1,0,Dairy
